cement,slag,flyash,scm,water,superplasticizer,coarse_agg,fine_agg,binder,w_b_ratio,recycled_agg_pct,fiber_pct,fiber_type,fiber_length,age,compressive_strength,tensile_strength,scm_frac,fiber_flag,total_aggregate,agg_to_binder_ratio
349.0,0.0,0.0,0.0,192.0,0.0,1047.0,806.0,349.0,0.5501432664756447,0.0,0.0,none,0,3,14.99,0,0.0,0,1853.0,5.30945558739255
331.0,0.0,0.0,0.0,192.0,0.0,978.0,825.0,331.0,0.5800604229607251,0.0,0.0,none,0,3,13.52,0,0.0,0,1803.0,5.447129909365559
382.0,0.0,0.0,0.0,186.0,0.0,1047.0,739.0,382.0,0.4869109947643979,0.0,0.0,none,0,7,24.0,0,0.0,0,1786.0,4.675392670157068
382.0,0.0,0.0,0.0,186.0,0.0,1047.0,739.0,382.0,0.4869109947643979,0.0,0.0,none,0,28,37.42,0,0.0,0,1786.0,4.675392670157068
382.0,0.0,0.0,0.0,186.0,0.0,1111.0,784.0,382.0,0.4869109947643979,0.0,0.0,none,0,7,11.47,0,0.0,0,1895.0,4.960732984293194
281.0,0.0,0.0,0.0,186.0,0.0,1104.0,774.0,281.0,0.6619217081850534,0.0,0.0,none,0,28,22.44,0,0.0,0,1878.0,6.683274021352313
339.0,0.0,0.0,0.0,185.0,0.0,1069.0,754.0,339.0,0.5457227138643068,0.0,0.0,none,0,7,21.16,0,0.0,0,1823.0,5.377581120943953
339.0,0.0,0.0,0.0,185.0,0.0,1069.0,754.0,339.0,0.5457227138643068,0.0,0.0,none,0,28,31.84,0,0.0,0,1823.0,5.377581120943953
295.0,0.0,0.0,0.0,185.0,0.0,1069.0,769.0,295.0,0.6271186440677966,0.0,0.0,none,0,7,14.8,0,0.0,0,1838.0,6.230508474576271
295.0,0.0,0.0,0.0,185.0,0.0,1069.0,769.0,295.0,0.6271186440677966,0.0,0.0,none,0,28,25.18,0,0.0,0,1838.0,6.230508474576271
238.0,0.0,0.0,0.0,185.0,0.0,1118.0,789.0,238.0,0.7773109243697479,0.0,0.0,none,0,28,17.54,0,0.0,0,1907.0,8.012605042016807
296.0,0.0,0.0,0.0,192.0,0.0,1085.0,765.0,296.0,0.6486486486486487,0.0,0.0,none,0,7,14.2,0,0.0,0,1850.0,6.25
296.0,0.0,0.0,0.0,192.0,0.0,1085.0,765.0,296.0,0.6486486486486487,0.0,0.0,none,0,28,21.65,0,0.0,0,1850.0,6.25
296.0,0.0,0.0,0.0,192.0,0.0,1085.0,765.0,296.0,0.6486486486486487,0.0,0.0,none,0,90,29.39,0,0.0,0,1850.0,6.25
331.0,0.0,0.0,0.0,192.0,0.0,879.0,825.0,331.0,0.5800604229607251,0.0,0.0,none,0,3,13.52,0,0.0,0,1704.0,5.148036253776435
331.0,0.0,0.0,0.0,192.0,0.0,978.0,825.0,331.0,0.5800604229607251,0.0,0.0,none,0,7,16.26,0,0.0,0,1803.0,5.447129909365559
331.0,0.0,0.0,0.0,192.0,0.0,978.0,825.0,331.0,0.5800604229607251,0.0,0.0,none,0,28,31.45,0,0.0,0,1803.0,5.447129909365559
331.0,0.0,0.0,0.0,192.0,0.0,978.0,825.0,331.0,0.5800604229607251,0.0,0.0,none,0,90,37.23,0,0.0,0,1803.0,5.447129909365559
349.0,0.0,0.0,0.0,192.0,0.0,1047.0,806.0,349.0,0.5501432664756447,0.0,0.0,none,0,7,18.13,0,0.0,0,1853.0,5.30945558739255
349.0,0.0,0.0,0.0,192.0,0.0,1047.0,806.0,349.0,0.5501432664756447,0.0,0.0,none,0,28,32.72,0,0.0,0,1853.0,5.30945558739255
349.0,0.0,0.0,0.0,192.0,0.0,1047.0,806.0,349.0,0.5501432664756447,0.0,0.0,none,0,90,39.49,0,0.0,0,1853.0,5.30945558739255
349.0,0.0,0.0,0.0,192.0,0.0,1047.0,806.0,349.0,0.5501432664756447,0.0,0.0,none,0,180,41.05,0,0.0,0,1853.0,5.30945558739255
349.0,0.0,0.0,0.0,192.0,0.0,1047.0,806.0,349.0,0.5501432664756447,0.0,0.0,none,0,360,42.13,0,0.0,0,1853.0,5.30945558739255
302.0,0.0,0.0,0.0,203.0,0.0,974.0,817.0,302.0,0.6721854304635762,0.0,0.0,none,0,14,18.13,0,0.0,0,1791.0,5.930463576158941
302.0,0.0,0.0,0.0,203.0,0.0,974.0,817.0,302.0,0.6721854304635762,0.0,0.0,none,0,180,26.74,0,0.0,0,1791.0,5.930463576158941
525.0,0.0,0.0,0.0,189.0,0.0,1125.0,613.0,525.0,0.36,0.0,0.0,none,0,180,61.92,0,0.0,0,1738.0,3.3104761904761904
500.0,0.0,0.0,0.0,200.0,0.0,1125.0,613.0,500.0,0.4,0.0,0.0,none,0,90,47.22,0,0.0,0,1738.0,3.476
500.0,0.0,0.0,0.0,200.0,0.0,1125.0,613.0,500.0,0.4,0.0,0.0,none,0,180,51.04,0,0.0,0,1738.0,3.476
500.0,0.0,0.0,0.0,200.0,0.0,1125.0,613.0,500.0,0.4,0.0,0.0,none,0,270,55.16,0,0.0,0,1738.0,3.476
540.0,0.0,0.0,0.0,173.0,0.0,1125.0,613.0,540.0,0.32037037037037036,0.0,0.0,none,0,3,41.64,0,0.0,0,1738.0,3.2185185185185183
252.0,0.0,0.0,0.0,185.0,0.0,1111.0,784.0,252.0,0.7341269841269841,0.0,0.0,none,0,7,13.71,0,0.0,0,1895.0,7.51984126984127
252.0,0.0,0.0,0.0,185.0,0.0,1111.0,784.0,252.0,0.7341269841269841,0.0,0.0,none,0,28,19.69,0,0.0,0,1895.0,7.51984126984127
339.0,0.0,0.0,0.0,185.0,0.0,1060.0,754.0,339.0,0.5457227138643068,0.0,0.0,none,0,28,31.65,0,0.0,0,1814.0,5.351032448377581
393.0,0.0,0.0,0.0,192.0,0.0,940.0,758.0,393.0,0.48854961832061067,0.0,0.0,none,0,3,19.11,0,0.0,0,1698.0,4.320610687022901
393.0,0.0,0.0,0.0,192.0,0.0,940.0,758.0,393.0,0.48854961832061067,0.0,0.0,none,0,28,39.58,0,0.0,0,1698.0,4.320610687022901
393.0,0.0,0.0,0.0,192.0,0.0,940.0,758.0,393.0,0.48854961832061067,0.0,0.0,none,0,90,48.79,0,0.0,0,1698.0,4.320610687022901
382.0,0.0,0.0,0.0,185.0,0.0,1047.0,739.0,382.0,0.48429319371727747,0.0,0.0,none,0,7,24.0,0,0.0,0,1786.0,4.675392670157068
382.0,0.0,0.0,0.0,185.0,0.0,1047.0,739.0,382.0,0.48429319371727747,0.0,0.0,none,0,28,37.42,0,0.0,0,1786.0,4.675392670157068
252.0,0.0,0.0,0.0,186.0,0.0,1111.0,784.0,252.0,0.7380952380952381,0.0,0.0,none,0,7,11.47,0,0.0,0,1895.0,7.51984126984127
252.0,0.0,0.0,0.0,185.0,0.0,1111.0,784.0,252.0,0.7341269841269841,0.0,0.0,none,0,28,19.69,0,0.0,0,1895.0,7.51984126984127
310.0,0.0,0.0,0.0,192.0,0.0,970.0,850.0,310.0,0.6193548387096774,0.0,0.0,none,0,7,14.99,0,0.0,0,1820.0,5.870967741935484
310.0,0.0,0.0,0.0,192.0,0.0,970.0,850.0,310.0,0.6193548387096774,0.0,0.0,none,0,28,27.92,0,0.0,0,1820.0,5.870967741935484
310.0,0.0,0.0,0.0,192.0,0.0,970.0,850.0,310.0,0.6193548387096774,0.0,0.0,none,0,90,34.68,0,0.0,0,1820.0,5.870967741935484
310.0,0.0,0.0,0.0,192.0,0.0,970.0,850.0,310.0,0.6193548387096774,0.0,0.0,none,0,180,37.33,0,0.0,0,1820.0,5.870967741935484
310.0,0.0,0.0,0.0,192.0,0.0,970.0,850.0,310.0,0.6193548387096774,0.0,0.0,none,0,360,38.11,0,0.0,0,1820.0,5.870967741935484
525.0,0.0,0.0,0.0,189.0,0.0,1125.0,613.0,525.0,0.36,0.0,0.0,none,0,3,33.8,0,0.0,0,1738.0,3.3104761904761904
525.0,0.0,0.0,0.0,189.0,0.0,1125.0,613.0,525.0,0.36,0.0,0.0,none,0,7,42.42,0,0.0,0,1738.0,3.3104761904761904
525.0,0.0,0.0,0.0,189.0,0.0,1125.0,613.0,525.0,0.36,0.0,0.0,none,0,14,48.4,0,0.0,0,1738.0,3.3104761904761904
525.0,0.0,0.0,0.0,189.0,0.0,1125.0,613.0,525.0,0.36,0.0,0.0,none,0,28,55.94,0,0.0,0,1738.0,3.3104761904761904
525.0,0.0,0.0,0.0,189.0,0.0,1125.0,613.0,525.0,0.36,0.0,0.0,none,0,90,58.78,0,0.0,0,1738.0,3.3104761904761904
525.0,0.0,0.0,0.0,189.0,0.0,1125.0,613.0,525.0,0.36,0.0,0.0,none,0,270,67.11,0,0.0,0,1738.0,3.3104761904761904
322.0,0.0,0.0,0.0,203.0,0.0,974.0,800.0,322.0,0.6304347826086957,0.0,0.0,none,0,14,20.77,0,0.0,0,1774.0,5.509316770186335
322.0,0.0,0.0,0.0,203.0,0.0,974.0,800.0,322.0,0.6304347826086957,0.0,0.0,none,0,28,25.18,0,0.0,0,1774.0,5.509316770186335
322.0,0.0,0.0,0.0,203.0,0.0,974.0,800.0,322.0,0.6304347826086957,0.0,0.0,none,0,180,29.59,0,0.0,0,1774.0,5.509316770186335
302.0,0.0,0.0,0.0,203.0,0.0,974.0,817.0,302.0,0.6721854304635762,0.0,0.0,none,0,28,21.75,0,0.0,0,1791.0,5.930463576158941
397.0,0.0,0.0,0.0,185.0,0.0,1040.0,734.0,397.0,0.4659949622166247,0.0,0.0,none,0,28,39.09,0,0.0,0,1774.0,4.468513853904282
480.0,0.0,0.0,0.0,192.0,0.0,936.0,721.0,480.0,0.4,0.0,0.0,none,0,3,24.39,0,0.0,0,1657.0,3.4520833333333334
522.0,0.0,0.0,0.0,146.0,0.0,896.0,896.0,522.0,0.2796934865900383,0.0,0.0,none,0,7,50.51,0,0.0,0,1792.0,3.4329501915708813
522.0,0.0,0.0,0.0,146.0,0.0,896.0,896.0,522.0,0.2796934865900383,0.0,0.0,none,0,28,74.99,0,0.0,0,1792.0,3.4329501915708813
273.0,105.0,82.0,187.0,210.0,9.0,904.0,680.0,460.0,0.45652173913043476,0.0,0.0,none,0,28,37.17,0,0.40652173913043477,0,1584.0,3.4434782608695653
162.0,190.0,148.0,338.0,179.0,19.0,838.0,741.0,500.0,0.358,0.0,0.0,none,0,28,33.76,0,0.676,0,1579.0,3.158
154.0,144.0,112.0,256.0,220.0,10.0,923.0,658.0,410.0,0.5365853658536586,0.0,0.0,none,0,28,16.5,0,0.624390243902439,0,1581.0,3.8560975609756096
147.0,115.0,89.0,204.0,202.0,9.0,860.0,829.0,351.0,0.5754985754985755,0.0,0.0,none,0,28,19.99,0,0.5811965811965812,0,1689.0,4.811965811965812
152.0,178.0,139.0,317.0,168.0,18.0,944.0,695.0,469.0,0.3582089552238806,0.0,0.0,none,0,28,36.35,0,0.67590618336887,0,1639.0,3.4946695095948828
310.0,143.0,111.0,254.0,168.0,22.0,914.0,651.0,564.0,0.2978723404255319,0.0,0.0,none,0,28,33.69,0,0.450354609929078,0,1565.0,2.774822695035461
144.0,0.0,175.0,175.0,158.0,18.0,943.0,844.0,319.0,0.4952978056426332,0.0,0.0,none,0,28,15.42,0,0.54858934169279,0,1787.0,5.601880877742946
304.0,140.0,0.0,140.0,214.0,6.0,895.0,722.0,444.0,0.481981981981982,0.0,0.0,none,0,28,33.42,0,0.3153153153153153,0,1617.0,3.641891891891892
374.0,0.0,0.0,0.0,190.0,7.0,1013.0,730.0,374.0,0.5080213903743316,0.0,0.0,none,0,28,39.05,0,0.0,0,1743.0,4.660427807486631
159.0,149.0,116.0,265.0,175.0,15.0,953.0,720.0,424.0,0.41273584905660377,0.0,0.0,none,0,28,27.68,0,0.625,0,1673.0,3.9457547169811322
153.0,239.0,0.0,239.0,200.0,6.0,1002.0,684.0,392.0,0.5102040816326531,0.0,0.0,none,0,28,26.86,0,0.6096938775510204,0,1686.0,4.301020408163265
310.0,143.0,0.0,143.0,168.0,10.0,914.0,804.0,453.0,0.3708609271523179,0.0,0.0,none,0,28,45.3,0,0.31567328918322296,0,1718.0,3.792494481236203
305.0,0.0,100.0,100.0,196.0,10.0,959.0,705.0,405.0,0.4839506172839506,0.0,0.0,none,0,28,30.12,0,0.24691358024691357,0,1664.0,4.108641975308642
151.0,0.0,184.0,184.0,167.0,12.0,991.0,772.0,335.0,0.49850746268656715,0.0,0.0,none,0,28,15.57,0,0.5492537313432836,0,1763.0,5.262686567164179
142.0,167.0,130.0,297.0,174.0,11.0,883.0,785.0,439.0,0.39635535307517084,0.0,0.0,none,0,28,44.61,0,0.6765375854214123,0,1668.0,3.7995444191343966
298.0,137.0,107.0,244.0,201.0,6.0,878.0,655.0,542.0,0.37084870848708484,0.0,0.0,none,0,28,53.52,0,0.45018450184501846,0,1533.0,2.8284132841328415
321.0,164.0,0.0,164.0,190.0,5.0,870.0,774.0,485.0,0.3917525773195876,0.0,0.0,none,0,28,57.21,0,0.33814432989690724,0,1644.0,3.3896907216494845
366.0,187.0,0.0,187.0,191.0,7.0,824.0,757.0,553.0,0.3453887884267631,0.0,0.0,none,0,28,65.91,0,0.33815551537070526,0,1581.0,2.8589511754068715
280.0,129.0,100.0,229.0,172.0,9.0,825.0,805.0,509.0,0.3379174852652259,0.0,0.0,none,0,28,52.82,0,0.449901768172888,0,1630.0,3.2023575638506876
252.0,97.0,76.0,173.0,194.0,8.0,835.0,821.0,425.0,0.45647058823529413,0.0,0.0,none,0,28,33.4,0,0.40705882352941175,0,1656.0,3.896470588235294
165.0,0.0,150.0,150.0,182.0,12.0,1023.0,729.0,315.0,0.5777777777777777,0.0,0.0,none,0,28,18.03,0,0.47619047619047616,0,1752.0,5.561904761904762
156.0,243.0,0.0,243.0,180.0,11.0,1022.0,698.0,399.0,0.45112781954887216,0.0,0.0,none,0,28,37.36,0,0.6090225563909775,0,1720.0,4.31077694235589
160.0,188.0,146.0,334.0,203.0,11.0,829.0,710.0,494.0,0.4109311740890688,0.0,0.0,none,0,28,32.84,0,0.6761133603238867,0,1539.0,3.1153846153846154
298.0,0.0,107.0,107.0,186.0,6.0,879.0,815.0,405.0,0.45925925925925926,0.0,0.0,none,0,28,42.64,0,0.2641975308641975,0,1694.0,4.182716049382716
318.0,0.0,126.0,126.0,210.0,6.0,861.0,737.0,444.0,0.47297297297297297,0.0,0.0,none,0,28,40.06,0,0.28378378378378377,0,1598.0,3.599099099099099
287.0,121.0,94.0,215.0,188.0,9.0,904.0,696.0,502.0,0.3745019920318725,0.0,0.0,none,0,28,41.94,0,0.42828685258964144,0,1600.0,3.187250996015936
326.0,166.0,0.0,166.0,174.0,9.0,882.0,790.0,492.0,0.35365853658536583,0.0,0.0,none,0,28,61.23,0,0.33739837398373984,0,1672.0,3.3983739837398375
356.0,0.0,142.0,142.0,193.0,11.0,801.0,778.0,498.0,0.38755020080321284,0.0,0.0,none,0,28,40.87,0,0.285140562248996,0,1579.0,3.1706827309236947
132.0,207.0,161.0,368.0,179.0,5.0,867.0,736.0,500.0,0.358,0.0,0.0,none,0,28,33.3,0,0.736,0,1603.0,3.206
322.0,149.0,0.0,149.0,186.0,8.0,951.0,709.0,471.0,0.39490445859872614,0.0,0.0,none,0,28,52.42,0,0.31634819532908703,0,1660.0,3.524416135881104
164.0,0.0,200.0,200.0,181.0,13.0,849.0,846.0,364.0,0.49725274725274726,0.0,0.0,none,0,28,15.09,0,0.5494505494505495,0,1695.0,4.656593406593407
314.0,0.0,113.0,113.0,170.0,10.0,925.0,783.0,427.0,0.3981264637002342,0.0,0.0,none,0,28,38.46,0,0.2646370023419204,0,1708.0,4.0
321.0,0.0,128.0,128.0,182.0,11.0,870.0,780.0,449.0,0.4053452115812918,0.0,0.0,none,0,28,37.26,0,0.28507795100222716,0,1650.0,3.6748329621380846
140.0,164.0,128.0,292.0,237.0,6.0,869.0,656.0,432.0,0.5486111111111112,0.0,0.0,none,0,28,35.23,0,0.6759259259259259,0,1525.0,3.5300925925925926
288.0,121.0,0.0,121.0,177.0,7.0,908.0,829.0,409.0,0.43276283618581907,0.0,0.0,none,0,28,42.13,0,0.29584352078239606,0,1737.0,4.2469437652811735
298.0,0.0,107.0,107.0,210.0,11.0,880.0,744.0,405.0,0.5185185185185185,0.0,0.0,none,0,28,31.87,0,0.2641975308641975,0,1624.0,4.009876543209876
265.0,111.0,86.0,197.0,195.0,6.0,833.0,790.0,462.0,0.42207792207792205,0.0,0.0,none,0,28,41.54,0,0.4264069264069264,0,1623.0,3.512987012987013
160.0,250.0,0.0,250.0,168.0,12.0,1049.0,688.0,410.0,0.4097560975609756,0.0,0.0,none,0,28,39.45,0,0.6097560975609756,0,1737.0,4.236585365853658
166.0,260.0,0.0,260.0,183.0,13.0,859.0,827.0,426.0,0.4295774647887324,0.0,0.0,none,0,28,37.91,0,0.6103286384976526,0,1686.0,3.9577464788732395
276.0,116.0,90.0,206.0,180.0,9.0,870.0,768.0,482.0,0.37344398340248963,0.0,0.0,none,0,28,44.28,0,0.42738589211618255,0,1638.0,3.3983402489626555
322.0,0.0,116.0,116.0,196.0,10.0,818.0,813.0,438.0,0.4474885844748858,0.0,0.0,none,0,28,31.18,0,0.2648401826484018,0,1631.0,3.723744292237443
149.0,139.0,109.0,248.0,193.0,6.0,892.0,780.0,397.0,0.48614609571788414,0.0,0.0,none,0,28,23.69,0,0.6246851385390428,0,1672.0,4.211586901763225
159.0,187.0,0.0,187.0,176.0,11.0,990.0,789.0,346.0,0.5086705202312138,0.0,0.0,none,0,28,32.76,0,0.5404624277456648,0,1779.0,5.141618497109826
261.0,100.0,78.0,178.0,201.0,9.0,864.0,761.0,439.0,0.45785876993166286,0.0,0.0,none,0,28,32.4,0,0.4054669703872437,0,1625.0,3.701594533029613
237.0,92.0,71.0,163.0,247.0,6.0,853.0,695.0,400.0,0.6175,0.0,0.0,none,0,28,28.63,0,0.4075,0,1548.0,3.87
313.0,0.0,113.0,113.0,178.0,8.0,1002.0,689.0,426.0,0.41784037558685444,0.0,0.0,none,0,28,36.8,0,0.2652582159624413,0,1691.0,3.9694835680751175
155.0,183.0,0.0,183.0,193.0,9.0,1047.0,697.0,338.0,0.5710059171597633,0.0,0.0,none,0,28,18.28,0,0.5414201183431953,0,1744.0,5.159763313609467
146.0,230.0,0.0,230.0,202.0,3.0,827.0,872.0,376.0,0.5372340425531915,0.0,0.0,none,0,28,33.06,0,0.6117021276595744,0,1699.0,4.5186170212765955
296.0,0.0,107.0,107.0,221.0,11.0,819.0,778.0,403.0,0.5483870967741935,0.0,0.0,none,0,28,31.42,0,0.2655086848635236,0,1597.0,3.9627791563275436
133.0,210.0,0.0,210.0,196.0,3.0,949.0,795.0,343.0,0.5714285714285714,0.0,0.0,none,0,28,31.03,0,0.6122448979591837,0,1744.0,5.084548104956268
313.0,145.0,0.0,145.0,178.0,8.0,867.0,824.0,458.0,0.388646288209607,0.0,0.0,none,0,28,44.39,0,0.3165938864628821,0,1691.0,3.6921397379912664
152.0,0.0,112.0,112.0,184.0,8.0,992.0,816.0,264.0,0.696969696969697,0.0,0.0,none,0,28,12.18,0,0.42424242424242425,0,1808.0,6.848484848484849
153.0,145.0,113.0,258.0,178.0,8.0,1002.0,689.0,411.0,0.43309002433090027,0.0,0.0,none,0,28,25.56,0,0.6277372262773723,0,1691.0,4.114355231143552
140.0,133.0,103.0,236.0,200.0,7.0,916.0,753.0,376.0,0.5319148936170213,0.0,0.0,none,0,28,36.44,0,0.6276595744680851,0,1669.0,4.4388297872340425
149.0,236.0,0.0,236.0,176.0,13.0,847.0,893.0,385.0,0.45714285714285713,0.0,0.0,none,0,28,32.96,0,0.612987012987013,0,1740.0,4.51948051948052
300.0,0.0,120.0,120.0,212.0,10.0,878.0,728.0,420.0,0.5047619047619047,0.0,0.0,none,0,28,23.84,0,0.2857142857142857,0,1606.0,3.823809523809524
153.0,145.0,113.0,258.0,178.0,8.0,867.0,824.0,411.0,0.43309002433090027,0.0,0.0,none,0,28,26.23,0,0.6277372262773723,0,1691.0,4.114355231143552
148.0,0.0,137.0,137.0,158.0,16.0,1002.0,830.0,285.0,0.5543859649122806,0.0,0.0,none,0,28,17.95,0,0.4807017543859649,0,1832.0,6.428070175438597
326.0,0.0,138.0,138.0,199.0,11.0,801.0,792.0,464.0,0.42887931034482757,0.0,0.0,none,0,28,40.68,0,0.2974137931034483,0,1593.0,3.4331896551724137
153.0,145.0,0.0,145.0,178.0,8.0,1000.0,822.0,298.0,0.5973154362416108,0.0,0.0,none,0,28,19.01,0,0.4865771812080537,0,1822.0,6.114093959731544
262.0,111.0,86.0,197.0,195.0,5.0,895.0,733.0,459.0,0.42483660130718953,0.0,0.0,none,0,28,33.72,0,0.42919389978213507,0,1628.0,3.5468409586056646
158.0,0.0,195.0,195.0,220.0,11.0,898.0,713.0,353.0,0.623229461756374,0.0,0.0,none,0,28,8.54,0,0.5524079320113314,0,1611.0,4.563739376770538
151.0,0.0,185.0,185.0,167.0,16.0,1074.0,678.0,336.0,0.49702380952380953,0.0,0.0,none,0,28,13.46,0,0.5505952380952381,0,1752.0,5.214285714285714
273.0,0.0,90.0,90.0,199.0,11.0,931.0,762.0,363.0,0.5482093663911846,0.0,0.0,none,0,28,32.24,0,0.24793388429752067,0,1693.0,4.663911845730028
149.0,118.0,92.0,210.0,183.0,7.0,953.0,780.0,359.0,0.5097493036211699,0.0,0.0,none,0,28,23.52,0,0.584958217270195,0,1733.0,4.827298050139276
143.0,169.0,143.0,312.0,191.0,8.0,967.0,643.0,455.0,0.4197802197802198,0.0,0.0,none,0,28,29.72,0,0.6857142857142857,0,1610.0,3.5384615384615383
260.0,101.0,78.0,179.0,171.0,10.0,936.0,763.0,439.0,0.3895216400911162,0.0,0.0,none,0,28,49.77,0,0.40774487471526194,0,1699.0,3.870159453302961
313.0,161.0,0.0,161.0,178.0,10.0,917.0,759.0,474.0,0.3755274261603376,0.0,0.0,none,0,28,52.44,0,0.339662447257384,0,1676.0,3.5358649789029535
284.0,120.0,0.0,120.0,168.0,7.0,970.0,794.0,404.0,0.4158415841584158,0.0,0.0,none,0,28,40.93,0,0.297029702970297,0,1764.0,4.366336633663367
336.0,0.0,0.0,0.0,182.0,3.0,986.0,817.0,336.0,0.5416666666666666,0.0,0.0,none,0,28,44.86,0,0.0,0,1803.0,5.366071428571429
145.0,0.0,134.0,134.0,181.0,11.0,979.0,812.0,279.0,0.6487455197132617,0.0,0.0,none,0,28,13.2,0,0.48028673835125446,0,1791.0,6.419354838709677
150.0,237.0,0.0,237.0,174.0,12.0,1069.0,675.0,387.0,0.4496124031007752,0.0,0.0,none,0,28,37.43,0,0.6124031007751938,0,1744.0,4.506459948320414
144.0,170.0,133.0,303.0,192.0,8.0,814.0,805.0,447.0,0.42953020134228187,0.0,0.0,none,0,28,29.87,0,0.6778523489932886,0,1619.0,3.621923937360179
331.0,170.0,0.0,170.0,195.0,8.0,811.0,802.0,501.0,0.38922155688622756,0.0,0.0,none,0,28,56.61,0,0.3393213572854291,0,1613.0,3.219560878243513
155.0,0.0,143.0,143.0,193.0,9.0,1047.0,697.0,298.0,0.6476510067114094,0.0,0.0,none,0,28,12.46,0,0.4798657718120805,0,1744.0,5.852348993288591
155.0,183.0,0.0,183.0,193.0,9.0,877.0,868.0,338.0,0.5710059171597633,0.0,0.0,none,0,28,23.79,0,0.5414201183431953,0,1745.0,5.162721893491124
135.0,0.0,166.0,166.0,180.0,10.0,961.0,805.0,301.0,0.5980066445182725,0.0,0.0,none,0,28,13.29,0,0.5514950166112956,0,1766.0,5.867109634551495
266.0,112.0,87.0,199.0,178.0,10.0,910.0,745.0,465.0,0.3827956989247312,0.0,0.0,none,0,28,39.42,0,0.42795698924731185,0,1655.0,3.5591397849462365
314.0,145.0,113.0,258.0,179.0,8.0,869.0,690.0,572.0,0.3129370629370629,0.0,0.0,none,0,28,46.23,0,0.45104895104895104,0,1559.0,2.7255244755244754
313.0,145.0,0.0,145.0,127.0,8.0,1000.0,822.0,458.0,0.27729257641921395,0.0,0.0,none,0,28,44.52,0,0.3165938864628821,0,1822.0,3.978165938864629
146.0,173.0,0.0,173.0,182.0,3.0,986.0,817.0,319.0,0.5705329153605015,0.0,0.0,none,0,28,23.74,0,0.542319749216301,0,1803.0,5.652037617554859
144.0,136.0,106.0,242.0,178.0,7.0,941.0,774.0,386.0,0.46113989637305697,0.0,0.0,none,0,28,26.14,0,0.6269430051813472,0,1715.0,4.44300518134715
148.0,0.0,182.0,182.0,181.0,15.0,839.0,884.0,330.0,0.5484848484848485,0.0,0.0,none,0,28,15.52,0,0.5515151515151515,0,1723.0,5.221212121212122
277.0,117.0,91.0,208.0,191.0,7.0,946.0,666.0,485.0,0.3938144329896907,0.0,0.0,none,0,28,43.57,0,0.4288659793814433,0,1612.0,3.3237113402061857
298.0,0.0,107.0,107.0,164.0,13.0,953.0,784.0,405.0,0.4049382716049383,0.0,0.0,none,0,28,35.86,0,0.2641975308641975,0,1737.0,4.288888888888889
313.0,145.0,0.0,145.0,178.0,8.0,1002.0,689.0,458.0,0.388646288209607,0.0,0.0,none,0,28,41.05,0,0.3165938864628821,0,1691.0,3.6921397379912664
155.0,184.0,143.0,327.0,194.0,9.0,880.0,699.0,482.0,0.4024896265560166,0.0,0.0,none,0,28,28.99,0,0.6784232365145229,0,1579.0,3.275933609958506
289.0,134.0,0.0,134.0,195.0,6.0,924.0,760.0,423.0,0.46099290780141844,0.0,0.0,none,0,28,46.24,0,0.31678486997635935,0,1684.0,3.9810874704491725
148.0,175.0,0.0,175.0,171.0,2.0,1000.0,828.0,323.0,0.5294117647058824,0.0,0.0,none,0,28,26.92,0,0.541795665634675,0,1828.0,5.659442724458204
145.0,0.0,179.0,179.0,202.0,8.0,824.0,869.0,324.0,0.6234567901234568,0.0,0.0,none,0,28,10.54,0,0.5524691358024691,0,1693.0,5.2253086419753085
313.0,0.0,0.0,0.0,178.0,8.0,1000.0,822.0,313.0,0.5686900958466453,0.0,0.0,none,0,28,25.1,0,0.0,0,1822.0,5.821086261980831
136.0,162.0,126.0,288.0,172.0,10.0,923.0,764.0,424.0,0.4056603773584906,0.0,0.0,none,0,28,29.07,0,0.6792452830188679,0,1687.0,3.9787735849056602
155.0,0.0,143.0,143.0,193.0,9.0,877.0,868.0,298.0,0.6476510067114094,0.0,0.0,none,0,28,9.74,0,0.4798657718120805,0,1745.0,5.855704697986577
255.0,99.0,77.0,176.0,189.0,6.0,919.0,749.0,431.0,0.4385150812064965,0.0,0.0,none,0,28,33.8,0,0.40835266821345706,0,1668.0,3.8700696055684456
162.0,207.0,172.0,379.0,216.0,10.0,822.0,638.0,541.0,0.39926062846580407,0.0,0.0,none,0,28,39.84,0,0.7005545286506469,0,1460.0,2.698706099815157
136.0,196.0,98.0,294.0,199.0,6.0,847.0,783.0,430.0,0.4627906976744186,0.0,0.0,none,0,28,26.97,0,0.6837209302325581,0,1630.0,3.7906976744186047
164.0,163.0,128.0,291.0,197.0,8.0,961.0,641.0,455.0,0.432967032967033,0.0,0.0,none,0,28,27.23,0,0.6395604395604395,0,1602.0,3.520879120879121
162.0,214.0,164.0,378.0,202.0,10.0,820.0,680.0,540.0,0.37407407407407406,0.0,0.0,none,0,28,30.65,0,0.7,0,1500.0,2.7777777777777777
157.0,214.0,152.0,366.0,200.0,9.0,819.0,704.0,523.0,0.3824091778202677,0.0,0.0,none,0,28,33.05,0,0.6998087954110899,0,1523.0,2.9120458891013383
149.0,153.0,194.0,347.0,192.0,8.0,935.0,623.0,496.0,0.3870967741935484,0.0,0.0,none,0,28,24.58,0,0.6995967741935484,0,1558.0,3.1411290322580645
